"Column0","Unnamed: 0","rsmi","r_score","c_score","score","r_type","condition","patent_name","yield"
74,11,"COc1ccccc1N.O=C(Nc1ccc(I)cn1)C1(c2ccc3c(c2)OCO3)CC1>>COc1ccccc1Nc1ccc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1",1,0.9,0.95,"1.3.3","[]","EP2980077A1","2.4%"
198,17,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.N#Cc1ccc(N)nc1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3ccc(C#N)cn3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
199,18,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.N#Cc1ccc(N)nn1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3ccc(C#N)nn3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
200,19,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.N#Cc1cnc(N)cn1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3cnc(C#N)cn3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
203,22,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.Cc1cc(N)nc(C)c1C#N>>Cc1cc(Nc2nc(N)c3cccc(-c4c(C)cc(/C=C/C#N)cc4C)c3n2)nc(C)c1C#N",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
204,23,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.Cc1nc(N)ccc1C#N>>Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3ccc(C#N)c(C)n3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
205,24,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.Cc1cc(C#N)cnc1N>>Cc1cc(C#N)cnc1Nc1nc(N)c2cccc(-c3c(C)cc(/C=C/C#N)cc3C)c2n1",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
206,25,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Cl)nc12.Cc1cc(N)ncc1C#N>>Cc1cc(Nc2nc(N)c3cccc(-c4c(C)cc(/C=C/C#N)cc4C)c3n2)ncc1C#N",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
208,27,"Cc1cc(/C=C/C#N)cc(C)c1-c1cc(Cl)cc2c(N)nc(Cl)nc12.N#Cc1ccc(N)cc1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cc(Cl)cc2c(N)nc(Nc3ccc(C#N)cc3)nc12",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N,N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""174 uL""}, {""s_type"": ""moles"", ""value"": ""1 mmol""}]}]","EP3237398B1",
210,29,"Cc1cc(/C=C/C#N)cc(C)c1-c1cc(F)cc2c(N)nc(Cl)nc12.N#Cc1ccc(N)nc1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cc(F)cc2c(N)nc(Nc3ccc(C#N)cn3)nc12",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N,N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""348 \u00b5L""}, {""s_type"": ""moles"", ""value"": ""2 mmol""}]}]","EP3237398B1",
212,31,"Cc1cc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Cl)nc(N)c2c1.N#Cc1ccc(N)nc1>>Cc1cc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Nc3ccc(C#N)cn3)nc(N)c2c1",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N,N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""435 L""}, {""s_type"": ""moles"", ""value"": ""2.5 mmol""}]}]","EP3237398B1",
214,33,"Cc1cc(/C=C/C#N)cc(C)c1-c1cc([N+](=O)[O-])cc2c(N)nc(Cl)nc12.N#Cc1ccc(N)nc1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cc([N+](=O)[O-])cc2c(N)nc(Nc3ccc(C#N)cn3)nc12",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N, N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""514 \u00b5L""}, {""s_type"": ""moles"", ""value"": ""2.95 mmol""}]}]","EP3237398B1",
216,35,"COc1cc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Cl)nc(N)c2c1.N#Cc1ccc(N)nc1>>COc1cc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Nc3ccc(C#N)cn3)nc(N)c2c1",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N,N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""37 \u00b5L""}, {""s_type"": ""moles"", ""value"": ""0.21 mmol""}]}]","EP3237398B1",
219,38,"Cc1cc(/C=C/C#N)cc(C)c1-c1cc(F)cc2c(N)nc(Cl)nc12.N#Cc1cnc(N)cn1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cc(F)cc2c(N)nc(Nc3cnc(C#N)cn3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
220,39,"Cc1cc(/C=C/C#N)cc(C)c1-c1cc(F)cc2c(N)nc(Cl)nc12.N#Cc1ccc(N)nn1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cc(F)cc2c(N)nc(Nc3ccc(C#N)nn3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[]","EP3237398B1",
222,41,"COc1ccc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Cl)nc(N)c12.N#Cc1ccc(N)cc1>>COc1ccc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Nc3ccc(C#N)cc3)nc(N)c12",1,0.7290000000000001,0.8645,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N, N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""87 \u00b5L""}, {""s_type"": ""moles"", ""value"": ""0.5 mmol""}]}]","EP3237398B1",
223,42,"COc1ccc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Cl)nc(N)c12.N#Cc1ccc(N)nc1>>COc1ccc(-c2c(C)cc(/C=C/C#N)cc2C)c2nc(Nc3ccc(C#N)cn3)nc(N)c12",1,0.9,0.95,"1.3.2","[]","EP3237398B1",
225,44,"CNc1nc(Cl)nc2c(-c3c(C)cc(/C=C/C#N)cc3C)cccc12.N#Cc1ccc(N)cc1>>CNc1nc(Nc2ccc(C#N)cc2)nc2c(-c3c(C)cc(/C=C/C#N)cc3C)cccc12",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N,N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""150 \u00b5L""}, {""s_type"": ""moles"", ""value"": ""0.85 mmol""}]}]","EP3237398B1",
226,45,"CNc1nc(Cl)nc2c(-c3c(C)cc(/C=C/C#N)cc3C)cccc12.N#Cc1ccc(N)nc1>>CNc1nc(Nc2ccc(C#N)cn2)nc2c(-c3c(C)cc(/C=C/C#N)cc3C)cccc12",1,0.9,0.95,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N, N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""150 u.L""}, {""s_type"": ""moles"", ""value"": ""0.85 mmol""}]}]","EP3237398B1",
228,47,"Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(=O)[nH]c(Cl)nc12.N#Cc1ccc(N)nc1>>Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(=O)[nH]c(Nc3ccc(C#N)cn3)nc12",1,0.7290000000000001,0.8645,"1.3.2","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3"", ""iupac_name"": ""N,N-Diisopropylethylamine"", ""smiles"": ""CCN(C(C)C)C(C)C"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""1 mL""}, {""s_type"": ""moles"", ""value"": ""5.7 mmol""}]}]","EP3237398B1",
232,51,"CCc1cc(/C=C/C#N)cc(CC)c1-c1cccc2c(N)nc(Cl)nc12.N#Cc1ccc(N)nc1>>CCc1cc(/C=C/C#N)cc(CC)c1-c1cccc2c(N)nc(Nc3ccc(C#N)cn3)nc12",1,0.6561,0.82805,"1.3.2","[]","EP3237398B1",
391,3,"COc1cc(N)cc(OC)c1OC.Nc1ccc2ncc(Br)cc2n1>>COc1cc(Nc2cnc3ccc(N)nc3c2)cc(OC)c1OC",1,0.81,0.905,"1.3.1","[]","EP2504336B1","17 %"
426,4,"FC(F)(F)Oc1ccc(C=NNc2cc(-c3ccccc3)nc(Cl)n2)cc1.Nc1ccc(Cl)cc1>>FC(F)(F)Oc1ccc(C=NNc2cc(-c3ccccc3)nc(Nc3ccc(Cl)cc3)n2)cc1",1,0.6561,0.82805,"1.3.2","[]","EP2595965B1",
621,2,"CC(C)(C)OC(=O)N1CCNCC1.CCOC(=O)c1cc2c(Br)cccc2o1>>CCOC(=O)c1cc2c(N3CCN(C(=O)OC(C)(C)C)CC3)cccc2o1",1,0.9,0.95,"1.3.1","[]","EP2655365B1","46 %"
622,3,"CNC(=O)CCc1c(Cl)cccc1Br>>CN1C(=O)CCc2c(Cl)cccc21",1,0.7290000000000001,0.8645,"1.3.1","[]","EP2655365B1","71%"
707,2,"CC(C)(C)OC(=O)Nc1ccc(N)cc1.O=[N+]([O-])c1c(OS(=O)(=O)C(F)(F)F)ccc2ccccc12.CC(C)(C)OC(=O)Nc1ccc(N)cc1.O=[N+]([O-])c1c(OS(=O)(=O)C(F)(F)F)ccc2ccccc12>>CC(C)(C)OC(=O)Nc1ccc(Nc2ccc3ccccc3c2[N+](=O)[O-])cc1",1,0.81,0.905,"1.3.4","[]","EP3020707B1","78%"
765,18,"C1CNC1.CCCCN1CCN(c2ccc(Br)cc2C2CCC(C)(C)CC2)CC1.CCCCN1CCN(c2ccc(Br)cc2C2CCC(C)(C)CC2)CC1.CCCCN1CCN(c2ccc(Br)cc2C2CCC(C)(C)CC2)CC1>>CCCCN1CCN(c2ccc(N3CCC3)cc2C2CCC(C)(C)CC2)CC1",1,0.7290000000000001,0.8645,"1.3.1","[]","EP1698620B1",
766,19,"C1CCNCC1.COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)c(C2CC(C)(C)CC(C)(C)C2)cc1Br.COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)c(C2CC(C)(C)CC(C)(C)C2)cc1Br.COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)c(C2CC(C)(C)CC(C)(C)C2)cc1Br>>COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)c(C2CC(C)(C)CC(C)(C)C2)cc1N1CCCCC1",1,0.7290000000000001,0.8645,"1.3.1","[]","EP1698620B1",
895,37,"C[C@@](CCn1ccc(I)cc1=O)(C(=O)NOC1CCCCO1)S(C)(=O)=O.c1ccc(C2CNC2)cc1>>C[C@@](CCn1ccc(N2CC(c3ccccc3)C2)cc1=O)(C(=O)NOC1CCCCO1)S(C)(=O)=O",1,0.6561,0.82805,"1.3.3","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3"", ""iupac_name"": ""1,2-dimethoxyethane"", ""smiles"": ""COCCOC"", ""compound_id"": """", ""role"": ""solvents"", ""property"": ""ether_solvent"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""3.0 mL""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3"", ""iupac_name"": ""triethylamine"", ""smiles"": ""CCN(CC)CC"", ""compound_id"": """", ""role"": ""base"", ""property"": ""organic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""43 uL""}, {""s_type"": ""moles"", ""value"": ""0.310 mmol""}]}]","EP2512474B1","61.7%"
945,0,"Cn1c2c(cc(Br)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@H](O[Si](C)(C)C(C)(C)C)C2.Nc1ccc(C(=O)N2CCOCC2)cn1>>Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@H](O[Si](C)(C)C(C)(C)C)C2",1,0.7290000000000001,0.8645,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/CH2O3.2Cs/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2"", ""iupac_name"": ""cesium carbonate"", ""smiles"": ""O=C([O-])[O-].[Cs+].[Cs+]"", ""compound_id"": """", ""role"": ""base"", ""property"": ""inorganic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""41.9 mg""}, {""s_type"": ""moles"", ""value"": ""129 umol""}, {""s_type"": ""equivalents"", ""value"": ""3 eq""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/C39H32OP2/c1-39(2)33-25-15-27-35(41(29-17-7-3-8-18-29)30-19-9-4-10-20-30)37(33)40-38-34(39)26-16-28-36(38)42(31-21-11-5-12-22-31)32-23-13-6-14-24-32/h3-28H,1-2H3"", ""iupac_name"": ""4,5bis(diphenylphosphino)-9,9-dimethylxanthene"", ""smiles"": ""CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21"", ""compound_id"": """", ""role"": ""ligands"", ""property"": ""phosphine_ligand"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""3.72 mg""}, {""s_type"": ""moles"", ""value"": ""6.44 pmol""}, {""s_type"": ""equivalents"", ""value"": ""0.15 eq""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/3C17H14O.2Pd/c3*18-17(13-11-15-7-3-1-4-8-15)14-12-16-9-5-2-6-10-16;;/h3*1-14H;;"", ""iupac_name"": ""tris(dibenzylideneacetone)di- palladium(0)"", ""smiles"": ""O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]"", ""compound_id"": """", ""role"": ""catalysts"", ""property"": ""transition_metal_catalyst"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""1.96 mg""}, {""s_type"": ""moles"", ""value"": ""2.15 pmol""}, {""s_type"": ""equivalents"", ""value"": ""0.05 eq""}]}]","EP2964627B1",
946,1,"Cn1c2c(cc(Br)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@@H](O[Si](C)(C)C(C)(C)C)C2.Nc1ccc(C(=O)N2CCOCC2)cn1>>Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@@H](O[Si](C)(C)C(C)(C)C)C2",1,0.9,0.95,"1.3.1","[]","EP2964627B1",
948,3,"Cn1c2c(cc(Br)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1CC(O[Si](C)(C)C(C)(C)C)C2.Nc1ccc(C(=O)N2CCOCC2)cn1>>Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1CC(O[Si](C)(C)C(C)(C)C)C2",1,0.7290000000000001,0.8645,"1.3.1","[]","EP2964627B1","83%"
949,4,"Cn1c2c(cc(Br)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@@H](O[Si](C)(C)C(C)(C)C)C2.Nc1ccc(C(=O)N2CCOCC2)cn1>>Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@@H](O[Si](C)(C)C(C)(C)C)C2",1,0.7290000000000001,0.8645,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/CH2O3.2Cs/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2"", ""iupac_name"": ""cesium carbonate"", ""smiles"": ""O=C([O-])[O-].[Cs+].[Cs+]"", ""compound_id"": """", ""role"": ""base"", ""property"": ""inorganic_base"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""37.4 mg""}, {""s_type"": ""moles"", ""value"": ""115 \u00b5mol""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/C39H32OP2/c1-39(2)33-25-15-27-35(41(29-17-7-3-8-18-29)30-19-9-4-10-20-30)37(33)40-38-34(39)26-16-28-36(38)42(31-21-11-5-12-22-31)32-23-13-6-14-24-32/h3-28H,1-2H3"", ""iupac_name"": ""4,5-bis(diphenylphosphino)-9,9-dimethylxanthene"", ""smiles"": ""CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21"", ""compound_id"": """", ""role"": ""ligands"", ""property"": ""phosphine_ligand"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""3.32 mg""}, {""s_type"": ""moles"", ""value"": ""5.75 umol""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/3C17H14O.2Pd/c3*18-17(13-11-15-7-3-1-4-8-15)14-12-16-9-5-2-6-10-16;;/h3*1-14H;;"", ""iupac_name"": ""tris(dibenzylideneacetone)dipalladium(0)"", ""smiles"": ""O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]"", ""compound_id"": """", ""role"": ""catalysts"", ""property"": ""transition_metal_catalyst"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""1.75 mg""}, {""s_type"": ""moles"", ""value"": ""1.92 pmol""}]}]","EP2964627B1",
1073,0,"Brc1ccccc1.c1ccc2c(c1)ccc1c3ccccc3[nH]c21>>c1ccc(-n2c3ccccc3c3ccc4ccccc4c32)cc1",1,0.5904900000000001,0.795245,"1.3.1","[]","EP2910554A1",
1185,4,"C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(N)nc1.Cn1nc(Cl)cc(Br)c1=O>>C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(Nc2cc(Cl)nn(C)c2=O)nc1",1,0.9,0.95,"1.3.1","[]","EP2773632B1","86%"
1186,5,"Cc1cnc(N)s1.Cn1cc(Br)cc(Br)c1=O>>Cc1cnc(Nc2cc(Br)cn(C)c2=O)s1",1,0.9,0.95,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2"", ""iupac_name"": ""1,4-dioxane"", ""smiles"": ""C1COCCO1"", ""compound_id"": """", ""role"": ""solvents"", ""property"": ""polar aprotic"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""50 mL""}]}]","EP2773632B1","83%"
1191,10,"Cc1cnc(N)o1.Cn1cc(Br)cc(Br)c1=O>>Cc1cnc(Nc2cc(Br)cn(C)c2=O)o1",1,0.9,0.95,"1.3.1","[]","EP2773632B1","88%"
1203,22,"CC(=O)OCc1c(-c2cc(Br)c(=O)n(C)c2)ccnc1-n1ncc2cc(C(C)(C)C)cc(F)c2c1=O.CCn1ccc(N)n1>>CCn1ccc(Nc2cc(-c3ccnc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3COC(C)=O)cn(C)c2=O)n1",1,0.7290000000000001,0.8645,"1.3.1","[]","EP2773632B1",
1210,29,"CC(=O)OCc1c(-c2cc(Br)c(=O)n(C)c2)ccnc1-n1ncc2cc(C(C)(C)C)cc(F)c2c1=O.Nc1cc2n(n1)CCC2>>CC(=O)OCc1c(-c2cc(Nc3cc4n(n3)CCC4)c(=O)n(C)c2)ccnc1-n1ncc2cc(C(C)(C)C)cc(F)c2c1=O",1,0.7290000000000001,0.8645,"1.3.1","[]","EP2773632B1","42%"
1219,38,"C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(N)nc1.Cn1cc(Br)cc(Br)c1=O>>C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(Nc2cc(Br)cn(C)c2=O)nc1",1,0.9,0.95,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2"", ""iupac_name"": ""1,4-dioxane"", ""smiles"": ""C1COCCO1"", ""compound_id"": """", ""role"": ""solvents"", ""property"": ""organic solvent"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""50 mL""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/C39H32OP2/c1-39(2)33-25-15-27-35(41(29-17-7-3-8-18-29)30-19-9-4-10-20-30)37(33)40-38-34(39)26-16-28-36(38)42(31-21-11-5-12-22-31)32-23-13-6-14-24-32/h3-28H,1-2H3"", ""iupac_name"": ""XantPhos"", ""smiles"": ""CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21"", ""compound_id"": """", ""role"": ""ligands"", ""property"": ""phosphine ligand"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""272 mg""}, {""s_type"": ""moles"", ""value"": ""0.47 mmol""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/3C17H14O.2Pd/c3*18-17(13-11-15-7-3-1-4-8-15)14-12-16-9-5-2-6-10-16;;/h3*1-14H;;"", ""iupac_name"": ""tris(dibenzylideneacetone)dipalladium(0)"", ""smiles"": ""O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]"", ""compound_id"": """", ""role"": ""catalysts"", ""property"": ""transition metal catalyst"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""430 mg""}, {""s_type"": ""moles"", ""value"": ""0.47 mmol""}]}]","EP2773632B1","83%"
1239,58,"C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(N)nc1.Cn1nc(Cl)cc(Br)c1=O>>C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(Nc2cc(Cl)nn(C)c2=O)nc1",1,0.9,0.95,"1.3.1","[]","EP2773632B1","86%"
1243,62,"Cc1cnc(N)s1.Cn1cc(Br)cc(Br)c1=O>>Cc1cnc(Nc2cc(Br)cn(C)c2=O)s1",1,0.9,0.95,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2"", ""iupac_name"": ""1,4-dioxane"", ""smiles"": ""C1COCCO1"", ""compound_id"": """", ""role"": ""solvents"", ""property"": ""ethereal solvent"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""50 mL""}]}]","EP2773632B1","83%"
1246,65,"CCc1cc(N)n[nH]1.Cn1cc(Br)cc(Br)c1=O>>CCc1cc(Nc2cc(Br)cn(C)c2=O)n[nH]1",1,0.9,0.95,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2"", ""iupac_name"": ""1,4-dioxane"", ""smiles"": ""C1COCCO1"", ""compound_id"": """", ""role"": ""solvents"", ""property"": ""polar aprotic solvent"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""80 mL""}]}]","EP2773632B1","43%"
1251,70,"Cc1cnc(N)o1.Cn1cc(Br)cc(Br)c1=O>>Cc1cnc(Nc2cc(Br)cn(C)c2=O)o1",1,0.9,0.95,"1.3.1","[]","EP2773632B1","88 %"
1275,94,"Cn1cc(Br)cc(Br)c1=O.Cn1ccc(N)n1>>Cn1ccc(Nc2cc(Br)cn(C)c2=O)n1",1,0.9,0.95,"1.3.1","[{""structure_id"": """", ""structure_key"": ""InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2"", ""iupac_name"": ""1,4-dioxane"", ""smiles"": ""C1COCCO1"", ""compound_id"": """", ""role"": ""solvents"", ""property"": ""ether_solvent"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""100 mL""}]}, {""structure_id"": """", ""structure_key"": ""InChI=1S/3C17H14O.2Pd/c3*18-17(13-11-15-7-3-1-4-8-15)14-12-16-9-5-2-6-10-16;;/h3*1-14H;;"", ""iupac_name"": ""tris(dibenzylideneacetone)dipalladium(0)"", ""smiles"": ""O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]"", ""compound_id"": """", ""role"": ""catalysts"", ""property"": ""transition_metal_catalyst"", ""specification"": [{""s_type"": ""quantity"", ""value"": ""457 mg""}, {""s_type"": ""moles"", ""value"": ""0.50 mmol""}]}]","EP2773632B1","32%"
1280,99,"CC(=O)OCc1c(-c2cc(Br)c(=O)n(C)c2)ccnc1-n1ncc2cc(C(C)(C)C)cc(F)c2c1=O.CCn1ccc(N)n1>>CCn1ccc(Nc2cc(-c3ccnc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3COC(C)=O)cn(C)c2=O)n1",1,0.7290000000000001,0.8645,"1.3.1","[]","EP2773632B1",
